总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测 
起亚赛拉图 2010款 1.6L MT GL,起亚赛拉图,2010款,3.10,9.70,2010-11,10万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,东风悦达起亚,紧凑型车,1.6L 112马力 L4,5档手动变速箱(MT),4门5座三厢车,4500/1735/1470,2610,-,1235,1.6,自然吸气,L4,112,145,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,盘式,盘式,-,195/60 R15,195/60 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0
荣威550 2010款 550 1.8L 手动启悦贺岁版,荣威550,2010款,3.99,13.80,2010-12,7万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,上汽集团,紧凑型车,1.8L 133马力 L4,5档手动变速箱(MT),4门5座三厢车,4624/1827/1480,2705,452,-,1.8,自然吸气,L4,133,170,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,通风盘式,-,215/55 R16,215/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,标配,标配,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1
雪佛兰乐风 2007款 1.4 SL MT,雪佛兰乐风,2007款,1.80,8.10,2008-10,8.2万公里,青岛,国三,手动,3000元（车价x4%，最低3000元） ,上汽通用雪佛兰,小型车,1.4L 93马力 L4,5档手动变速箱(MT),4门5座三厢车,4310/1690/1507,2480,400,1105,1.4,自然吸气,L4,93,128,汽油,92号,多点电喷,国三,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,盘式,鼓式,-,185/60 R14,185/60 R14,正常/正常,正常/无,无/无,无,无,无,无,标配,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2
雪铁龙爱丽舍 2014款 1.6L 手动舒适型,雪铁龙爱丽舍,2014款,5.20,10.10,2014-11,2.2万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,东风雪铁龙,紧凑型车,1.6L 117马力 L4,5档手动变速箱(MT),4门5座三厢车,4427/1748/1476,2652,485,1150,1.6,自然吸气,L4,117,150,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,185/65 R15,185/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
别克英朗 2013款 GT 1.6L 手动舒适版,别克英朗,2013款,6.38,14.40,2013-05,4.1万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用别克,紧凑型车,1.6L 121马力 L4,5档手动变速箱(MT),4门5座三厢车,4671/1815/1478,2685,455,1380,1.6,自然吸气,L4,121,150,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,复合扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,1
江淮和悦 2012款 1.5L 手动豪华运动型,江淮和悦,2012款,3.80,7.70,2012-12,7.46万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,江淮汽车,紧凑型车,1.5L 113马力 L4,5档手动变速箱(MT),4门5座三厢车,4590/1765/1465,2710,430,1325,1.5,自然吸气,L4,113,146,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架+横向稳定杆,双连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,标配,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0
一汽威志V2 2010款 1.3L 手动豪华型,一汽威志V2,2010款,1.50,5.40,2012-01,8.4万公里,青岛,国四,手动,3000元（车价x4%，最低3000元） ,天津一汽,小型车,1.3L 91马力 L4,5档手动变速箱(MT),5门5座两厢车,3760/1680/1530,2450,320,960,1.3,自然吸气,L4,91,120,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,螺旋弹簧，滑柱双摆臂式独立悬架,盘式,鼓式,-,175/65 R14,175/65 R14,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0
雪铁龙C4L 2013款 1.6THP 自动劲享版,雪铁龙C4L,2013款,7.70,17.60,2013-10,8.38万公里,青岛,国四,自动,3500元（车价x4%，最低3500元） ,东风雪铁龙,紧凑型车,1.6T 163马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4620/1780/1498,2710,435,1435,1.6,涡轮增压,L4,163,240,汽油,92号,直喷,国四,,电子液压助力,麦弗逊式独立悬架+横向稳定杆,可变形横梁式，带横向稳定杆,通风盘式,盘式,-,215/55 R16,215/55 R16,正常/正常,无/无,无/无,无,标配,标配,标配,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,加装,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,0
长安商用欧力威 2013款 1.2L 手动精英型,长安商用欧力威,2013款,2.48,4.90,2014-08,1.9万公里,青岛,国四,手动,3000元（车价x4%，最低3000元） ,长安汽车,小型车,1.2L 90马力 L4,5档手动变速箱(MT),5门5座两厢车,3800/1700/1680,2505,-,1095,1.2,自然吸气,L4,90,117,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,175/70 R14,175/70 R14,正常/正常,无/无,无/无,无,标配,标配,无,无,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,加装,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0
福特福克斯 2012款 两厢经典 1.8L 手动时尚型,福特福克斯,2012款,4.49,12.20,2012-07,5.7万公里,淄博,国四,手动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.8L 124马力 L4,5档手动变速箱(MT),5门5座两厢车,4342/1840/1500,2640,385-12,1321,1.8,自然吸气,L4,124,161,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,加装,标配,故障,标配,无/无,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,7,0,0
铃木维特拉 2016款 1.4T 自动两驱豪华型,铃木维特拉,2016款,11.66,15.20,2016-04,1.83万公里,厦门,国五,自动,4664元（车价x4%，最低3500元） ,长安铃木,小型SUV,1.4T 140马力 L4,6档手自一体变速箱(AT),5门5座SUV,4175/1775/1610,2500,-,1180,1.4,涡轮增压,L4,140,220,汽油,92号,直喷,国五,-,电动助力,麦弗逊式独立悬架,纵臂扭力梁式非独立悬架,通风盘式,盘式,-,215/55 R17,215/55 R17,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
启辰D50 2013款 1.6L 手动时尚版,启辰D50,2013款,4.28,7.50,2013-05,2.5万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,东风启辰,紧凑型车,1.6L 117马力 L4,5档手动变速箱(MT),4门5座三厢车,4480/1695/1535,2600,-,1115,1.6,自然吸气,L4,117,153,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架+横向稳定杆,带稳定杆扭力梁式后悬架,通风盘式,鼓式,-,185/65 R15,185/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1
雪铁龙世嘉 2014款 VTS版 1.6L 手动品尚型,雪铁龙世嘉,2014款,6.10,12.40,2014-09,4.2万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,东风雪铁龙,紧凑型车,1.6L 117马力 L4,5档手动变速箱(MT),4门5座三厢车,4588/1773/1486,2610,481,-,1.6,自然吸气,L4,117,150,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,可变形横梁式，带横向稳定杆,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,标配,标配,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
夏利N5 2013款 1.3L 手动豪华气囊型,夏利N5,2013款,2.00,5.50,2013-03,13.1万公里,天津,国四,手动,3000元（车价x4%，最低3000元） ,天津一汽,小型车,1.3L 91马力 L4,5档手动变速箱(MT),4门5座三厢车,4155/1645/1435,2405,450,915,1.3,自然吸气,L4,91,120,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,独立双连杆麦弗逊滑柱式带横向稳定杆,盘式,鼓式,-,175/65 R14,175/65 R14,正常/无,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3
奇瑞E5 2011款 1.5L 手动优悦型,奇瑞E5,2011款,2.79,7.00,2013-01,5.2万公里,青岛,国四,手动,3000元（车价x4%，最低3000元） ,奇瑞汽车,紧凑型车,1.5L 109马力 L4,5档手动变速箱(MT),4门5座三厢车,4580/1760/1483,2600,485,1285,1.5,自然吸气,L4,109,140,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,复合多连杆式独立悬架,通风盘式,盘式,-,195/55 R15,195/55 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,无,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2
福特福克斯 2012款 两厢 1.6L 手动舒适型,福特福克斯,2012款,6.66,13.00,2013-09,5.9万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.6L 125马力 L4,5档手动变速箱(MT),5门5座两厢车,4368/1823/1483,2648,356,1282,1.6,自然吸气,L4,125,159,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,加装,无,加装,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1
福特福克斯 2012款 两厢 1.6L 自动舒适型,福特福克斯,2012款,7.58,14.20,2014-01,8.4万公里,青岛,国四,自动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.6L 125马力 L4,6档双离合变速箱(DCT),5门5座两厢车,4368/1823/1483,2648,356,1337,1.6,自然吸气,L4,125,159,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
铃木利亚纳A6 2014款 两厢 1.4L 手动理想型,铃木利亚纳A6,2014款,3.98,7.20,2014-09,0.9万公里,青岛,国四,手动,3500元（车价x4%，最低3500元） ,昌河铃木,小型车,1.4L 101马力 L4,5档手动变速箱(MT),5门5座两厢车,4260/1720/1600,2480,877,1150,1.4,自然吸气,L4,101,135,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,麦弗逊式独立悬架,通风盘式,盘式,-,195/50 R16,195/50 R16,正常/正常,无/无,无/无,无,标配,标配,标配,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,标配,标配,标配,标配,无,无,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
大众朗逸 2013款 1.6L 自动风尚版,大众朗逸,2013款,9.20,13.60,2016-01,1.5万公里,青岛,国四,自动,3680元（车价x4%，最低3500元） ,上汽大众,紧凑型车,1.6L 105马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4605/1765/1460,2610,478,1285,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,标配,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,加装,无,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
大众途锐 2011款 3.0TSI 高配型(进口),大众途锐,2011款,35.40,89.60,2010-11,13.8万公里,青岛,国五,自动,14160元（车价x4%，最低3500元） ,大众(进口),中大型SUV,3.0T 290马力 V6,8档手自一体变速箱(AT),5门5座SUV,4795/1940/1709,2893,603-17,2202,3.0,机械增压,V6,290,420,汽油,95号,直喷,国五,全时四驱,电动助力,双叉臂式独立悬架,双叉臂式独立悬架,通风盘式,通风盘式,-,255/55 R18,255/55 R18,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2
宝马3系 2011款 325i 豪华型,宝马3系,2011款,18.20,48.30,2011-12,3.4万公里,青岛,国四,自动,7280元（车价x4%，最低3500元） ,华晨宝马,中型车,2.5L 218马力 L6,6档手自一体变速箱(AT),4门5座三厢车,4531/1817/1421,2760,460,1535,2.5,自然吸气,L6,218,250,汽油,95号,多点电喷,国四,-,电动助力,双球节弹簧减振支柱前桥,多连杆独立悬架,通风盘式,通风盘式,-,225/45 R17,225/45 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
现代途胜 2015款 1.6T 双离合两驱领先型,现代途胜,2015款,15.99,21.40,2016-10,0.5万公里,青岛,国四,自动,6396元（车价x4%，最低3500元） ,北京现代,紧凑型SUV,1.6T 177马力 L4,7档双离合变速箱(DCT),5门5座SUV,4475/1850/1660,2670,488,1603,1.6,涡轮增压,L4,177,265,汽油,92号,直喷,国四,-,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/55 R18,225/55 R18,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,标配,标配,无,标配,标配,无,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
奔驰C级 2011款 C 180K 经典型,奔驰C级,2011款,16.48,33.40,2012-01,6.8万公里,青岛,国四,自动,6592元（车价x4%，最低3500元） ,北京奔驰,中型车,1.6T 156马力 L4,5档手自一体变速箱(AT),4门5座三厢车,4591/1770/1444,2760,475,1545,1.6,机械增压,L4,156,230,汽油,95号,多点电喷,国四,-,电子液压助力,三连杆式悬架,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,1,0
福田图雅诺 2017款 2.8T S 商运版短轴ISF2.8,福田图雅诺,2017款,12.00,14.70,2017-01,0.7万公里,青岛,国五,手动,4800元（车价x4%，最低3500元） ,福田汽车,轻客,2.8T 150马力 L4,6档手动变速箱(MT),客车,5015/2000/2430,2933,-,2315,2.8,涡轮增压,L4,150,330,柴油,0号,直喷,国五,,液压助力,麦弗逊式独立悬挂,钢板弹簧,盘式,鼓式,-,215/75 R16,215/75 R16,正常/正常,正常/正常,正常/正常,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/无,无,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
标致4008 2013款 2.0L 四驱时尚型(进口),标致4008,2013款,14.00,26.00,2013-04,8.1万公里,青岛,国四,自动,5600元（车价x4%，最低3500元） ,标致(进口),紧凑型SUV,2.0L 150马力 L4,6档无级变速箱(CVT),5门5座SUV,4340/1800/1626,2670,416,1450,2.0,自然吸气,L4,150,198,汽油,92号,多点电喷,国四,适时四驱,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/55 R18,225/55 R18,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,标配,无,无,无,无,标配,标配,标配/标配,标配,无,标配,标配,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,3,1
别克GL8 2011款 3.0L XT豪华商务旗舰版,别克GL8,2011款,19.00,42.10,2011-03,9.63万公里,青岛,国四,自动,7600元（车价x4%，最低3500元） ,上汽通用别克,MPV,3.0L 258马力 V6,6档手自一体变速箱(AT),5门7座MPV,5256/1878/1800,3088,-,1930,3.0,自然吸气,V6,258,290,汽油,92号,直喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,225/60 R17,225/60 R17,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0
奥迪A8L 2014款 A8L 45 TFSI quattro舒适型(进口),奥迪A8L,2014款,64.98,100.60,2015-01,3.2万公里,潍坊增补,国四,自动,25992元（车价x4%，最低3500元） ,奥迪(进口),大型车,3.0T 290马力 V6,8档手自一体变速箱(AT),4门5座三厢车,5268/1949/1471,3122,520,2000,3.0,机械增压,V6,290,420,汽油,95号,混合喷射,国四,全时四驱,电子液压助力,双叉臂式独立悬架,双叉臂式独立悬架,通风盘式,通风盘式,-,235/55 R18,235/55 R18,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
大众尚酷 2011款 1.4TSI 舒适版(进口),大众尚酷,2011款,14.50,29.50,2012-01,3.4万公里,青岛,国四,自动,5800元（车价x4%，最低3500元） ,大众(进口),跑车,1.4 160马力 L4,7档双离合变速箱(DCT),3门4座硬顶跑车,4248/1810/1410,2578,-,1360,1.4,机械+涡轮增压,L4,160,240,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/45 R17,225/45 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,标配,无,无,标配,标配,标配/无,标配,标配,标配,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0
丰田汉兰达 2011款 2.7L 两驱5座精英版,丰田汉兰达,2011款,16.58,27.00,2012-01,15.7万公里,青岛,国四,自动,6632元（车价x4%，最低3500元） ,广汽丰田,中型SUV,2.7L 188马力 L4,6档手自一体变速箱(AT),5门5座SUV,4785/1910/1730,2790,-,1775,2.7,自然吸气,L4,188,252,汽油,92号,多点电喷,国四,-,电动助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,245/65 R17,245/65 R17,正常/正常,正常/无,正常/正常,无,标配,标配,无,标配,标配,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,加装,无,加装,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0
日产奇骏 2014款 2.5L CVT豪华版 4WD,日产奇骏,2014款,22.00,25.90,2015-12,1.36万公里,青岛,国四,自动,8800元（车价x4%，最低3500元） ,东风日产,紧凑型SUV,2.5L 186马力 L4,7档无级变速箱(CVT),5门5座SUV,4643/1820/1724,2706,550,1564,2.5,自然吸气,L4,186,233,汽油,92号,多点电喷,国四,适时四驱,电动助力,麦弗逊式独立悬架+横向稳定杆,带横向稳定杆+复合多连杆式独立悬架,通风盘式,通风盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,正常/无,标配,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,标配,标配,无,标配,标配,加装,加装,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
大众途锐 2013款 3.0TSI X 十周年限量版(进口),大众途锐,2013款,65.00,99.40,2014-05,4.28万公里,青岛,国四,自动,26000元（车价x4%，最低3500元） ,大众(进口),中大型SUV,3.0T 290马力 V6,8档手自一体变速箱(AT),5门5座SUV,4795/1940/1709,2893,603-17,2202,3.0,机械增压,V6,290,420,汽油,95号,直喷,国四,全时四驱,电动助力,双叉臂式独立悬架,双叉臂式独立悬架,通风盘式,通风盘式,-,275/45 R19,275/45 R19,正常/正常,正常/正常,正常/正常,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
本田雅阁 2015款 2.0L LX 舒适版,本田雅阁,2015款,15.00,19.50,2015-11,2.6万公里,青岛,国四,自动,6000元（车价x4%，最低3500元） ,广汽本田,中型车,2.0L 155马力 L4,无级变速档无级变速箱(CVT),4门5座三厢车,4930/1845/1470,2775,512,1495,2.0,自然吸气,L4,155,190,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/60 R16,215/60 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,无,标配,无,标配,无,无,无,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0
大众高尔夫 2012款 1.4TSI 自动豪华型,大众高尔夫,2012款,10.00,18.20,2012-07,5万公里,青岛,国四,自动,4000元（车价x4%，最低3500元） ,一汽-大众,紧凑型车,1.4T 131马力 L4,7档双离合变速箱(DCT),5门5座两厢车,4199/1786/1479,2578,350-13,1370,1.4,涡轮增压,L4,131,220,汽油,95号,直喷,国四,,电动助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,标配,加装,标配,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
丰田凯美瑞 2013款 200G 经典豪华版,丰田凯美瑞,2013款,12.70,21.00,2014-01,3.2万公里,青岛,国四,自动,5080元（车价x4%，最低3500元） ,广汽丰田,中型车,2.0L 147马力 L4,4档自动变速箱(AT),4门5座三厢车,4825/1820/1485,2775,504,1520,2.0,自然吸气,L4,147,190,汽油,95号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,215/60 R16,215/60 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,标配,无,无,无,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
奇瑞瑞虎5 2016款 2.0L 手动家悦版,奇瑞瑞虎5,2016款,7.50,10.70,2016-05,1.7万公里,青岛,国五,手动,3500元（车价x4%，最低3500元） ,奇瑞汽车,紧凑型SUV,2.0L 139马力 L4,5档手动变速箱(MT),5门5座SUV,4506/1841/1740,2610,370-10,1495,2.0,自然吸气,L4,139,182,汽油,92号,多点电喷,国五,,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,无/无,无/无,标配,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,无,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
宝马3系 2016款 320Li 进取型,宝马3系,2016款,26.00,35.40,2016-09,2.5万公里,青岛,国四,自动,10400元（车价x4%，最低3500元） ,华晨宝马,中型车,2.0T 184马力 L4,8档手自一体变速箱(AT),4门5座三厢车,4753/1811/1453,2920,480,-,2.0,涡轮增压,L4,184,270,汽油,95号,直喷,国四,-,电动助力,双球节弹簧减振支柱前桥,多连杆独立悬架,通风盘式,通风盘式,-,225/50 R17,225/50 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,无,标配/标配,标配,无,标配,无,标配,标配,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
猎豹CS10 2017款 2.0T 自动豪华型,猎豹CS10,2017款,11.60,14.10,2017-01,0.21万公里,青岛,国五,自动,4640元（车价x4%，最低3500元） ,猎豹汽车,紧凑型SUV,2.0T 177马力 L4,6档双离合变速箱(DCT),5门5座SUV,4663/1875/1700,2700,-,1661,2.0,涡轮增压,L4,177,250,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/60 R18,225/60 R18,正常/正常,无/无,无/无,标配,标配,标配,标配,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,标配,标配,无,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
